ERROR:root:An error occured: 'function' object has no attribute 'merge_data'
ERROR:root:An error occured: An error occurred while calling the read_csv method registered to the pandas backend.
Original Message: [Errno 13] Permission denied: 'C:/Users/steva/OneDrive/Programiranje/Neural Networks/Projects/Predicting Anti-Cancer Drug Effectiveness from Molecular Data/src/data/raw_data/processed/GDSC2_public_raw_data_27Oct23.csv'
2025-05-26 11:01:49,522 - ERROR - Missing required file: C:\Users\steva\OneDrive\Programiranje\Neural Networks\Projects\Predicting Anti-Cancer Drug Effectiveness from Molecular Data\src\data\raw_data\processed\all_mutations.csv
2025-05-28 12:09:56,439 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 12:09:56,441 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 12:09:56,443 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 12:09:56,446 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 12:09:57,074 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 12:35:34,409 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 12:35:34,420 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 12:35:35,193 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 12:35:35,223 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 12:35:35,247 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 12:35:35,250 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 12:35:35,308 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 12:35:37,057 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 12:48:22,990 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 12:48:22,997 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 12:48:23,695 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 12:48:23,697 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 12:48:23,699 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 12:48:23,701 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 12:48:23,704 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 12:48:25,044 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 13:26:55,277 - INFO - Starting preprocessing and merging...
2025-05-28 13:26:55,278 - INFO - Cleaning GDSC1...
2025-05-28 13:26:55,690 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 13:26:55,707 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 13:26:55,708 - INFO - Cleaning GDSC2...
2025-05-28 13:26:56,506 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 13:26:56,557 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 13:26:56,568 - INFO - Cleaning Drug List...
2025-05-28 13:26:56,571 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 13:26:56,574 - INFO - Cleaning Variance...
2025-05-28 13:26:56,577 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 13:26:56,578 - INFO - Cleaning Mutations...
2025-05-28 13:26:56,580 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 13:26:56,582 - INFO - Cleaning All Mutations...
2025-05-28 13:26:57,920 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 13:40:00,888 - INFO - Starting preprocessing and merging...
2025-05-28 13:40:00,902 - INFO - Cleaning GDSC1...
2025-05-28 13:40:01,441 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 13:40:01,448 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 13:40:01,449 - INFO - Cleaning GDSC2...
2025-05-28 13:40:02,367 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 13:40:02,391 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 13:40:02,392 - INFO - Cleaning Drug List...
2025-05-28 13:40:02,394 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 13:40:02,396 - INFO - Cleaning Variance...
2025-05-28 13:40:02,396 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 13:40:02,398 - INFO - Cleaning Mutations...
2025-05-28 13:40:02,400 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 13:40:02,402 - INFO - Cleaning All Mutations...
2025-05-28 13:40:03,905 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 13:40:03,915 - INFO - Dropped rows with missing gene_id in Variance
2025-05-28 13:40:03,947 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-28 13:40:05,126 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-28 13:40:05,143 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-28 13:40:05,457 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-28 13:40:05,458 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-28 13:40:05,458 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-28 13:40:05,459 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-28 13:40:05,459 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 13:40:05,460 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 13:40:05,460 - INFO - Merging drug datasets...
2025-05-28 14:22:29,991 - INFO - Starting preprocessing and merging...
2025-05-28 14:22:29,991 - INFO - Cleaning GDSC1...
2025-05-28 14:22:30,330 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 14:22:30,336 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:22:30,337 - INFO - Cleaning GDSC2...
2025-05-28 14:22:31,146 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 14:22:31,192 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:22:31,193 - INFO - Cleaning Drug List...
2025-05-28 14:22:31,196 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 14:22:31,197 - INFO - Cleaning Variance...
2025-05-28 14:22:31,240 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 14:22:31,242 - INFO - Cleaning Mutations...
2025-05-28 14:22:31,245 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 14:22:31,247 - INFO - Cleaning All Mutations...
2025-05-28 14:22:32,914 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 14:22:32,983 - INFO - Dropped rows with missing gene_id in Variance
2025-05-28 14:22:32,985 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-28 14:22:33,912 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-28 14:22:33,925 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-28 14:22:34,240 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:22:34,240 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:22:34,241 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:22:34,241 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:22:34,241 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:22:34,243 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:22:34,244 - INFO - Merging drug datasets...
2025-05-28 14:30:36,657 - INFO - Starting preprocessing and merging...
2025-05-28 14:30:36,657 - INFO - Cleaning GDSC1...
2025-05-28 14:30:37,758 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 14:30:37,778 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:30:37,781 - INFO - Cleaning GDSC2...
2025-05-28 14:30:38,888 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 14:30:38,905 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:30:38,907 - INFO - Cleaning Drug List...
2025-05-28 14:30:38,914 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 14:30:38,932 - INFO - Cleaning Variance...
2025-05-28 14:30:38,934 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 14:30:38,934 - INFO - Cleaning Mutations...
2025-05-28 14:30:38,941 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 14:30:38,941 - INFO - Cleaning All Mutations...
2025-05-28 14:30:40,596 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 14:30:40,615 - INFO - Dropped rows with missing gene_id in Variance
2025-05-28 14:30:40,618 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-28 14:30:41,724 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-28 14:30:41,738 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-28 14:30:42,066 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:30:42,066 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:30:42,067 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:30:42,067 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:30:42,067 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:30:42,067 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:30:42,067 - INFO - Merging drug datasets...
2025-05-28 14:53:05,922 - INFO - Starting preprocessing and merging...
2025-05-28 14:53:05,931 - INFO - Cleaning GDSC1...
2025-05-28 14:53:06,284 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 14:53:06,317 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:53:06,317 - INFO - Cleaning GDSC2...
2025-05-28 14:53:07,422 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 14:53:07,460 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:53:07,516 - INFO - Cleaning Drug List...
2025-05-28 14:53:07,519 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 14:53:07,521 - INFO - Cleaning Variance...
2025-05-28 14:53:07,524 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 14:53:07,541 - INFO - Cleaning Mutations...
2025-05-28 14:53:07,547 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 14:53:07,549 - INFO - Cleaning All Mutations...
2025-05-28 14:53:09,930 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 14:53:10,037 - INFO - Dropped rows with missing gene_id in Variance
2025-05-28 14:53:10,043 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-28 14:53:11,273 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-28 14:53:11,273 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-28 14:53:11,606 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:53:11,608 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:53:11,608 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:53:11,609 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:53:11,609 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:53:11,610 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:53:11,610 - INFO - Merging drug datasets...
2025-05-28 14:56:16,132 - INFO - Starting preprocessing and merging...
2025-05-28 14:56:16,133 - INFO - Cleaning GDSC1...
2025-05-28 14:56:16,447 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 14:56:16,474 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:56:16,475 - INFO - Cleaning GDSC2...
2025-05-28 14:56:17,241 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 14:56:17,257 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 14:56:17,258 - INFO - Cleaning Drug List...
2025-05-28 14:56:17,272 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 14:56:17,274 - INFO - Cleaning Variance...
2025-05-28 14:56:17,276 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 14:56:17,277 - INFO - Cleaning Mutations...
2025-05-28 14:56:17,281 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 14:56:17,282 - INFO - Cleaning All Mutations...
2025-05-28 14:56:18,844 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 14:56:18,862 - INFO - Dropped rows with missing gene_id in Variance
2025-05-28 14:56:18,865 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-28 14:56:19,780 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-28 14:56:19,796 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-28 14:56:20,189 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:56:20,189 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:56:20,190 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:56:20,190 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:56:20,190 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:56:20,191 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 14:56:20,191 - INFO - Merging drug datasets...
2025-05-28 15:06:00,994 - INFO - Starting preprocessing and merging...
2025-05-28 15:06:00,995 - INFO - Cleaning GDSC1...
2025-05-28 15:06:01,388 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-28 15:06:01,409 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 15:06:01,411 - INFO - Cleaning GDSC2...
2025-05-28 15:06:02,288 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-28 15:06:02,317 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-28 15:06:02,319 - INFO - Cleaning Drug List...
2025-05-28 15:06:02,322 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-28 15:06:02,323 - INFO - Cleaning Variance...
2025-05-28 15:06:02,326 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-28 15:06:02,328 - INFO - Cleaning Mutations...
2025-05-28 15:06:02,329 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-28 15:06:02,331 - INFO - Cleaning All Mutations...
2025-05-28 15:06:03,724 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-28 15:06:03,761 - INFO - Dropped rows with missing gene_id in Variance
2025-05-28 15:06:03,825 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-28 15:06:04,756 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-28 15:06:04,756 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-28 15:06:05,107 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-28 15:06:05,107 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-28 15:06:05,107 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-28 15:06:05,107 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-28 15:06:05,108 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 15:06:05,108 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-28 15:06:05,108 - INFO - Merging drug datasets...
2025-05-29 11:59:41,947 - INFO - Starting preprocessing and merging...
2025-05-29 11:59:41,947 - INFO - Cleaning GDSC1...
2025-05-29 11:59:42,320 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-29 11:59:42,341 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-29 11:59:42,341 - INFO - Cleaning GDSC2...
2025-05-29 11:59:43,134 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-29 11:59:43,140 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-29 11:59:43,140 - INFO - Cleaning Drug List...
2025-05-29 11:59:43,142 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-29 11:59:43,143 - INFO - Cleaning Variance...
2025-05-29 11:59:43,145 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-29 11:59:43,147 - INFO - Cleaning Mutations...
2025-05-29 11:59:43,153 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-29 11:59:43,154 - INFO - Cleaning All Mutations...
2025-05-29 11:59:44,633 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-29 11:59:44,688 - INFO - Dropped rows with missing gene_id in Variance
2025-05-29 11:59:44,711 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-29 11:59:45,692 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-29 11:59:45,703 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-29 11:59:46,014 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-29 11:59:46,021 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-29 11:59:46,029 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-29 11:59:46,049 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
2025-05-29 11:59:46,050 - ERROR - Error writing sample for mutations: 'DataFrame' object has no attribute 'compute'
2025-05-29 11:59:46,050 - ERROR - Error writing sample for all_mutations: 'DataFrame' object has no attribute 'compute'
2025-05-29 11:59:46,050 - INFO - Merging drug datasets...
2025-05-29 12:13:57,503 - INFO - Starting preprocessing and merging...
2025-05-29 12:13:58,321 - WARNING - Dropped 5975779 duplicate rows based on 'drug_id'.
2025-05-29 12:13:58,328 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-29 12:13:59,168 - WARNING - Dropped 15069149 duplicate rows based on 'drug_id'.
2025-05-29 12:13:59,229 - WARNING - Dropped 1 rows with missing 'drug_id'.
2025-05-29 12:13:59,240 - WARNING - Dropped 76 duplicate rows based on 'drug_id'.
2025-05-29 12:13:59,255 - INFO - Cleaning Variance...
2025-05-29 12:13:59,258 - WARNING - Dropped 490 duplicate rows based on 'gene_id'.
2025-05-29 12:13:59,260 - INFO - Cleaning Mutations...
2025-05-29 12:13:59,267 - WARNING - Dropped 25478 duplicate rows based on 'gene_id'.
2025-05-29 12:13:59,269 - INFO - Cleaning All Mutations...
2025-05-29 12:14:00,627 - WARNING - Dropped 9916000 duplicate rows based on 'gene_id'.
2025-05-29 12:14:00,637 - INFO - Dropped rows with missing drug_id in Drug List
2025-05-29 12:14:00,638 - INFO - Dropped rows with missing drug_id in GDSC1
2025-05-29 12:14:00,639 - INFO - Dropped rows with missing drug_id in GDSC2
2025-05-29 12:14:00,648 - INFO - Dropped rows with missing gene_id in Variance
2025-05-29 12:14:00,702 - INFO - Dropped rows with missing gene_id in Mutations
2025-05-29 12:14:01,961 - INFO - Dropped rows with missing gene_id in All Mutations
2025-05-29 12:14:01,962 - WARNING - Skipping All Mutations - 'gene_id' not found in columns: Index(['gene_symbol', 'ensembl_gene_id', 'transcript_id', 'model_name',
       'model_id', 'protein_mutation', 'rna_mutation', 'cdna_mutation',
       'chromosome', 'position', 'reference', 'alternative', 'cancer_driver',
       'cancer_predisposition_variant', 'effect', 'vaf', 'coding', 'source',
       'gene_id'],
      dtype='object')
2025-05-29 12:14:02,360 - ERROR - Error writing sample for drug_list: 'DataFrame' object has no attribute 'compute'
2025-05-29 12:14:02,361 - ERROR - Error writing sample for gdsc1: 'DataFrame' object has no attribute 'compute'
2025-05-29 12:14:02,361 - ERROR - Error writing sample for gdsc2: 'DataFrame' object has no attribute 'compute'
2025-05-29 12:14:02,362 - ERROR - Error writing sample for variance: 'DataFrame' object has no attribute 'compute'
